Transaction_ID,Transaction_Type,Category,Amount,Date,Season,Weather,Customer_ID,Incident_ID
1168,Expense,Ambulance Call,-1692,2025-02-25,Summer,Windy,,285
1169,Expense,Staff Salary,-7398,2025-02-25,Winter,Snowy,,
1170,Expense,Ambulance Call,-1107,2025-02-25,Summer,Rainy,,416
1171,Expense,Staff Salary,-5004,2025-02-25,Winter,Snowy,,
1172,Expense,Staff Salary,-6499,2025-02-25,Summer,Sunny,,
1173,Expense,Ambulance Call,-2229,2025-02-25,Winter,Foggy,,949
1174,Expense,Staff Salary,-4326,2025-02-25,Summer,Rainy,,
1175,Revenue,Rental,225,2025-02-25,Winter,Foggy,9209,
1176,Expense,Equipment Maintenance,-301,2025-02-25,Summer,Rainy,,
1177,Revenue,Rental,180,2025-02-25,Winter,Windy,8929,
1178,Expense,Ambulance Call,-1433,2025-02-25,Winter,Sunny,,414
1179,Revenue,Rental,30,2025-02-25,Summer,Sunny,3459,
1180,Expense,Ambulance Call,-2104,2025-02-25,Winter,Snowy,,921
1181,Revenue,Ticket Sale,160,2025-02-25,Summer,Windy,9587,
1182,Revenue,Ticket Sale,5600,2025-02-25,Winter,Foggy,7528,
1183,Expense,Staff Salary,-5861,2025-02-25,Winter,Foggy,,
1184,Expense,Staff Salary,-6920,2025-02-25,Winter,Foggy,,
1185,Expense,Equipment Maintenance,-639,2025-02-25,Winter,Sunny,,
1186,Expense,Ambulance Call,-1128,2025-02-25,Winter,Snowy,,322
1187,Expense,Equipment Maintenance,-737,2025-02-25,Winter,Snowy,,
1188,Expense,Staff Salary,-8846,2025-02-25,Winter,Sunny,,
1189,Expense,Ambulance Call,-1500,2025-02-25,Summer,Windy,,152
1190,Revenue,Rental,180,2025-02-25,Winter,Sunny,9561,
1191,Revenue,Rental,50,2025-02-25,Winter,Snowy,4996,
1192,Revenue,Ticket Sale,240,2025-02-25,Summer,Rainy,9797,
1193,Revenue,Ticket Sale,150,2025-02-25,Summer,Windy,4218,
1194,Revenue,Ticket Sale,720,2025-02-25,Winter,Windy,8799,
1195,Expense,Staff Salary,-7168,2025-02-25,Winter,Snowy,,
1196,Expense,Staff Salary,-8486,2025-02-25,Summer,Rainy,,
1197,Revenue,Ticket Sale,7700,2025-02-25,Winter,Windy,8252,
1198,Revenue,Ticket Sale,400,2025-02-25,Winter,Windy,5124,
1199,Revenue,Rental,90,2025-02-25,Summer,Rainy,6384,
1200,Expense,Ambulance Call,-1793,2025-02-25,Summer,Windy,,470
1201,Expense,Ambulance Call,-2120,2025-02-25,Winter,Foggy,,923
1202,Expense,Equipment Maintenance,-847,2025-02-25,Summer,Windy,,
1203,Expense,Equipment Maintenance,-866,2025-02-25,Winter,Snowy,,
1204,Expense,Staff Salary,-4703,2025-02-25,Winter,Foggy,,
1205,Revenue,Rental,150,2025-02-25,Summer,Rainy,3929,
1206,Expense,Ambulance Call,-1184,2025-02-25,Summer,Windy,,155
1207,Expense,Staff Salary,-7140,2025-02-25,Summer,Rainy,,
1208,Revenue,Ticket Sale,720,2025-02-25,Winter,Snowy,4797,
1209,Expense,Ambulance Call,-2153,2025-02-25,Summer,Windy,,569
1210,Expense,Ambulance Call,-1847,2025-02-25,Summer,Sunny,,406
1211,Revenue,Rental,315,2025-02-25,Winter,Foggy,4144,
1212,Expense,Staff Salary,-7225,2025-02-25,Winter,Snowy,,
1213,Expense,Staff Salary,-7618,2025-02-25,Winter,Foggy,,
1214,Expense,Staff Salary,-6126,2025-02-25,Summer,Windy,,
1215,Expense,Ambulance Call,-1578,2025-02-25,Summer,Windy,,416
1216,Expense,Ambulance Call,-1412,2025-02-25,Summer,Rainy,,645
1217,Expense,Ambulance Call,-1545,2025-02-25,Winter,Foggy,,627
1218,Expense,Ambulance Call,-1168,2025-02-25,Summer,Rainy,,738
1219,Revenue,Ticket Sale,160,2025-02-25,Summer,Rainy,7620,
1220,Revenue,Rental,90,2025-02-25,Summer,Rainy,8485,
1221,Revenue,Rental,225,2025-02-25,Winter,Snowy,5193,
1222,Expense,Ambulance Call,-2337,2025-02-25,Summer,Sunny,,745
1223,Expense,Staff Salary,-6079,2025-02-25,Summer,Rainy,,
1224,Expense,Staff Salary,-6641,2025-02-25,Winter,Snowy,,
1225,Revenue,Ticket Sale,320,2025-02-25,Summer,Rainy,2219,
1226,Expense,Equipment Maintenance,-300,2025-02-25,Winter,Foggy,,
1227,Expense,Equipment Maintenance,-872,2025-02-25,Summer,Sunny,,
1228,Expense,Ambulance Call,-1269,2025-02-25,Summer,Sunny,,650
1229,Revenue,Ticket Sale,400,2025-02-25,Winter,Sunny,6614,
1230,Expense,Ambulance Call,-1517,2025-02-25,Summer,Rainy,,177
1231,Revenue,Ticket Sale,2800,2025-02-25,Summer,Sunny,6317,
1232,Revenue,Rental,100,2025-02-25,Summer,Sunny,5896,
1233,Revenue,Rental,40,2025-02-25,Winter,Windy,6371,
1234,Expense,Staff Salary,-8321,2025-02-25,Summer,Windy,,
1235,Revenue,Ticket Sale,240,2025-02-25,Summer,Windy,3301,
1236,Expense,Equipment Maintenance,-425,2025-02-25,Summer,Rainy,,
1237,Expense,Ambulance Call,-1955,2025-02-25,Winter,Snowy,,861
1238,Expense,Ambulance Call,-2232,2025-02-25,Winter,Windy,,579
1239,Expense,Ambulance Call,-2120,2025-02-25,Winter,Foggy,,24
1240,Expense,Equipment Maintenance,-373,2025-02-25,Winter,Sunny,,
1241,Expense,Equipment Maintenance,-490,2025-02-25,Summer,Rainy,,
1242,Expense,Staff Salary,-8078,2025-02-25,Winter,Sunny,,
1243,Expense,Staff Salary,-8151,2025-02-25,Summer,Sunny,,
1244,Expense,Staff Salary,-4719,2025-02-25,Summer,Sunny,,
1245,Expense,Equipment Maintenance,-852,2025-02-25,Summer,Windy,,
1246,Expense,Ambulance Call,-1031,2025-02-25,Summer,Windy,,102
1247,Expense,Staff Salary,-7598,2025-02-25,Winter,Sunny,,
1248,Expense,Staff Salary,-8669,2025-02-25,Winter,Snowy,,
1249,Expense,Staff Salary,-4666,2025-02-25,Winter,Windy,,
1250,Expense,Equipment Maintenance,-583,2025-02-25,Winter,Sunny,,
1251,Expense,Equipment Maintenance,-793,2025-02-25,Summer,Rainy,,
1252,Revenue,Ticket Sale,4900,2025-02-25,Winter,Foggy,3976,
1253,Expense,Staff Salary,-8593,2025-02-25,Summer,Rainy,,
1254,Expense,Equipment Maintenance,-741,2025-02-25,Summer,Sunny,,
1255,Expense,Staff Salary,-4129,2025-02-25,Summer,Sunny,,
1256,Revenue,Ticket Sale,200,2025-02-25,Summer,Sunny,4690,
1257,Expense,Ambulance Call,-2315,2025-02-25,Summer,Sunny,,414
1258,Expense,Equipment Maintenance,-413,2025-02-25,Summer,Windy,,
1259,Expense,Staff Salary,-6060,2025-02-25,Winter,Foggy,,
1260,Revenue,Rental,135,2025-02-25,Winter,Snowy,4377,
1261,Revenue,Ticket Sale,7700,2025-02-25,Winter,Sunny,9739,
1262,Expense,Staff Salary,-6494,2025-02-25,Winter,Snowy,,
1263,Expense,Ambulance Call,-1985,2025-02-25,Summer,Sunny,,568
1264,Revenue,Rental,120,2025-02-25,Winter,Snowy,5963,
1265,Revenue,Rental,90,2025-02-25,Summer,Rainy,4559,
1266,Expense,Equipment Maintenance,-373,2025-02-25,Winter,Snowy,,
1267,Revenue,Ticket Sale,3500,2025-02-25,Winter,Windy,8273,
1268,Revenue,Ticket Sale,450,2025-02-25,Winter,Windy,8320,
1269,Revenue,Rental,150,2025-02-25,Summer,Sunny,7234,
1270,Expense,Staff Salary,-7188,2025-02-25,Winter,Snowy,,
1271,Revenue,Rental,135,2025-02-25,Winter,Snowy,2971,
1272,Expense,Ambulance Call,-1428,2025-02-25,Summer,Windy,,704
1273,Revenue,Ticket Sale,500,2025-02-25,Winter,Snowy,9305,
1274,Expense,Staff Salary,-8704,2025-02-25,Summer,Rainy,,
1275,Revenue,Ticket Sale,250,2025-02-25,Winter,Windy,1118,
1276,Revenue,Ticket Sale,100,2025-02-25,Summer,Rainy,6811,
1277,Expense,Equipment Maintenance,-429,2025-02-25,Summer,Sunny,,
1278,Revenue,Ticket Sale,100,2025-02-25,Summer,Sunny,7384,
1279,Expense,Ambulance Call,-2341,2025-02-25,Winter,Foggy,,68
1280,Revenue,Rental,120,2025-02-25,Winter,Snowy,1151,
1281,Expense,Equipment Maintenance,-636,2025-02-25,Winter,Snowy,,
1282,Expense,Staff Salary,-8212,2025-02-25,Winter,Sunny,,
1283,Expense,Ambulance Call,-1817,2025-02-25,Winter,Foggy,,704
1284,Revenue,Rental,40,2025-02-25,Winter,Windy,3861,
1285,Expense,Ambulance Call,-2364,2025-02-25,Winter,Snowy,,177
1286,Expense,Equipment Maintenance,-451,2025-02-25,Winter,Sunny,,
1287,Expense,Equipment Maintenance,-885,2025-02-25,Winter,Foggy,,
1288,Expense,Staff Salary,-4912,2025-02-25,Summer,Rainy,,
1289,Revenue,Ticket Sale,240,2025-02-25,Summer,Sunny,6432,
1290,Revenue,Rental,100,2025-02-25,Summer,Sunny,7679,
1291,Expense,Staff Salary,-4495,2025-02-25,Summer,Windy,,
1292,Revenue,Ticket Sale,400,2025-02-25,Winter,Snowy,1244,
1293,Expense,Equipment Maintenance,-400,2025-02-25,Winter,Sunny,,
1294,Expense,Equipment Maintenance,-856,2025-02-25,Winter,Sunny,,
1295,Expense,Staff Salary,-5552,2025-02-25,Summer,Rainy,,
1296,Expense,Staff Salary,-6120,2025-02-25,Summer,Sunny,,
1297,Expense,Equipment Maintenance,-313,2025-02-25,Winter,Foggy,,
1298,Revenue,Rental,30,2025-02-25,Summer,Rainy,6290,
1299,Expense,Equipment Maintenance,-456,2025-02-25,Winter,Windy,,
1300,Revenue,Rental,240,2025-02-25,Winter,Snowy,9433,
1301,Revenue,Ticket Sale,4200,2025-02-25,Winter,Snowy,2553,
1302,Expense,Staff Salary,-8654,2025-02-25,Summer,Rainy,,
1303,Revenue,Rental,200,2025-02-25,Winter,Snowy,5106,
1304,Expense,Equipment Maintenance,-564,2025-02-25,Summer,Rainy,,
1305,Expense,Ambulance Call,-2228,2025-02-25,Summer,Sunny,,738
1306,Revenue,Rental,90,2025-02-25,Summer,Windy,1560,
1307,Revenue,Rental,200,2025-02-25,Winter,Snowy,1234,
1308,Revenue,Rental,270,2025-02-25,Winter,Snowy,7500,
1309,Expense,Equipment Maintenance,-546,2025-02-25,Winter,Windy,,
1310,Expense,Staff Salary,-8626,2025-02-25,Summer,Sunny,,
1311,Revenue,Rental,60,2025-02-25,Summer,Rainy,8425,
1312,Expense,Ambulance Call,-1537,2025-02-25,Summer,Sunny,,956
1313,Revenue,Rental,30,2025-02-25,Summer,Rainy,5182,
1314,Expense,Equipment Maintenance,-453,2025-02-25,Summer,Windy,,
1315,Expense,Staff Salary,-4153,2025-02-25,Winter,Foggy,,
1316,Expense,Ambulance Call,-1091,2025-02-25,Summer,Sunny,,745
1317,Revenue,Ticket Sale,250,2025-02-25,Winter,Snowy,4721,
1318,Expense,Staff Salary,-5716,2025-02-25,Winter,Sunny,,
1319,Expense,Ambulance Call,-2154,2025-02-25,Summer,Sunny,,556
1320,Expense,Staff Salary,-6857,2025-02-25,Summer,Rainy,,
1321,Expense,Equipment Maintenance,-572,2025-02-25,Winter,Snowy,,
1322,Revenue,Rental,240,2025-02-25,Winter,Snowy,1273,
1323,Expense,Staff Salary,-8272,2025-02-25,Summer,Windy,,
1324,Expense,Staff Salary,-7767,2025-02-25,Winter,Sunny,,
1325,Revenue,Rental,150,2025-02-25,Summer,Windy,9697,
1326,Revenue,Ticket Sale,2800,2025-02-25,Summer,Sunny,3713,
1327,Expense,Staff Salary,-8662,2025-02-25,Winter,Snowy,,
1328,Expense,Ambulance Call,-1665,2025-02-25,Summer,Sunny,,82
1329,Expense,Equipment Maintenance,-654,2025-02-25,Summer,Rainy,,
1330,Expense,Equipment Maintenance,-607,2025-02-25,Summer,Rainy,,
1331,Expense,Ambulance Call,-1867,2025-02-25,Summer,Sunny,,2
1332,Expense,Staff Salary,-7701,2025-02-25,Winter,Foggy,,
1333,Expense,Staff Salary,-5069,2025-02-25,Summer,Sunny,,
1334,Expense,Equipment Maintenance,-601,2025-02-25,Winter,Sunny,,
1335,Expense,Equipment Maintenance,-707,2025-02-25,Winter,Snowy,,
1336,Expense,Equipment Maintenance,-488,2025-02-25,Winter,Snowy,,
1337,Expense,Equipment Maintenance,-428,2025-02-25,Winter,Windy,,
1338,Expense,Ambulance Call,-1560,2025-02-25,Winter,Snowy,,104
1339,Revenue,Rental,120,2025-02-25,Winter,Foggy,7577,
1340,Expense,Equipment Maintenance,-565,2025-02-25,Winter,Snowy,,
1341,Expense,Ambulance Call,-2141,2025-02-25,Winter,Foggy,,12
1342,Expense,Staff Salary,-6511,2025-02-25,Winter,Foggy,,
1343,Revenue,Rental,180,2025-02-25,Winter,Windy,8180,
1344,Revenue,Rental,70,2025-02-25,Winter,Windy,2153,
1345,Revenue,Ticket Sale,200,2025-02-25,Summer,Rainy,7250,
1346,Expense,Equipment Maintenance,-433,2025-02-25,Winter,Windy,,
1347,Expense,Ambulance Call,-1147,2025-02-25,Winter,Windy,,414
1348,Expense,Staff Salary,-7142,2025-02-25,Winter,Sunny,,
1349,Expense,Equipment Maintenance,-532,2025-02-25,Summer,Sunny,,
1350,Revenue,Ticket Sale,150,2025-02-25,Summer,Rainy,2723,
1351,Expense,Staff Salary,-6713,2025-02-25,Summer,Rainy,,
1352,Expense,Ambulance Call,-1089,2025-02-25,Summer,Rainy,,638
1353,Revenue,Ticket Sale,800,2025-02-25,Winter,Sunny,8955,
1354,Expense,Staff Salary,-8294,2025-02-25,Summer,Sunny,,
1355,Expense,Ambulance Call,-2184,2025-02-25,Summer,Windy,,167
1356,Expense,Staff Salary,-8633,2025-02-25,Summer,Windy,,
1357,Expense,Staff Salary,-7192,2025-02-25,Summer,Windy,,
1358,Expense,Staff Salary,-4300,2025-02-25,Summer,Sunny,,
1359,Expense,Staff Salary,-4723,2025-02-25,Winter,Sunny,,
1360,Revenue,Rental,50,2025-02-25,Winter,Sunny,6909,
1361,Revenue,Ticket Sale,1400,2025-02-25,Summer,Rainy,6690,
1362,Expense,Staff Salary,-7993,2025-02-25,Summer,Rainy,,
1363,Expense,Equipment Maintenance,-758,2025-02-25,Winter,Windy,,
1364,Expense,Staff Salary,-5537,2025-02-25,Winter,Snowy,,
1365,Expense,Ambulance Call,-1397,2025-02-25,Winter,Sunny,,157
1366,Revenue,Ticket Sale,150,2025-02-25,Summer,Rainy,8481,
1367,Expense,Ambulance Call,-2163,2025-02-25,Summer,Windy,,627
1368,Expense,Equipment Maintenance,-855,2025-02-25,Winter,Foggy,,
1369,Expense,Equipment Maintenance,-889,2025-02-25,Winter,Foggy,,
1370,Revenue,Rental,60,2025-02-25,Summer,Sunny,9966,
1371,Revenue,Rental,100,2025-02-25,Summer,Rainy,9189,
1372,Expense,Staff Salary,-6795,2025-02-25,Summer,Rainy,,
1373,Expense,Ambulance Call,-1281,2025-02-25,Winter,Foggy,,157
1374,Expense,Ambulance Call,-1660,2025-02-25,Winter,Windy,,921
1375,Revenue,Rental,60,2025-02-25,Winter,Windy,5336,
1376,Expense,Ambulance Call,-1995,2025-02-25,Summer,Rainy,,799
1377,Revenue,Rental,100,2025-02-25,Summer,Sunny,6288,
1378,Expense,Staff Salary,-6793,2025-02-25,Winter,Snowy,,
1379,Expense,Staff Salary,-5480,2025-02-25,Summer,Windy,,
1380,Expense,Staff Salary,-5102,2025-02-25,Summer,Windy,,
1381,Expense,Staff Salary,-7276,2025-02-25,Winter,Windy,,
1382,Revenue,Ticket Sale,7700,2025-02-25,Winter,Snowy,2483,
1383,Revenue,Rental,30,2025-02-25,Summer,Rainy,6573,
1384,Expense,Equipment Maintenance,-553,2025-02-25,Summer,Sunny,,
1385,Expense,Staff Salary,-5299,2025-02-25,Winter,Foggy,,
1386,Revenue,Rental,200,2025-02-25,Winter,Foggy,8250,
1387,Expense,Ambulance Call,-1557,2025-02-25,Winter,Snowy,,35
1388,Revenue,Rental,150,2025-02-25,Summer,Sunny,5019,
1389,Revenue,Rental,150,2025-02-25,Summer,Windy,3381,
1390,Revenue,Ticket Sale,150,2025-02-25,Summer,Sunny,8917,
1391,Expense,Staff Salary,-5535,2025-02-25,Summer,Windy,,
1392,Revenue,Rental,60,2025-02-25,Winter,Windy,9496,
1393,Expense,Staff Salary,-4077,2025-02-25,Summer,Windy,,
1394,Expense,Ambulance Call,-1783,2025-02-25,Summer,Windy,,644
1395,Expense,Ambulance Call,-2362,2025-02-25,Summer,Rainy,,644
1396,Expense,Staff Salary,-6721,2025-02-25,Winter,Foggy,,
1397,Revenue,Rental,50,2025-02-25,Summer,Sunny,6270,
1398,Expense,Staff Salary,-4237,2025-02-25,Winter,Sunny,,
1399,Expense,Ambulance Call,-2157,2025-02-25,Summer,Windy,,167
1400,Expense,Staff Salary,-5996,2025-02-25,Winter,Foggy,,
1401,Expense,Ambulance Call,-2215,2025-02-25,Winter,Windy,,83
1402,Expense,Equipment Maintenance,-655,2025-02-25,Summer,Windy,,
1403,Expense,Equipment Maintenance,-577,2025-02-25,Summer,Windy,,
1404,Revenue,Ticket Sale,4200,2025-02-25,Winter,Snowy,8347,
1405,Expense,Equipment Maintenance,-823,2025-02-25,Winter,Foggy,,
1406,Expense,Ambulance Call,-1179,2025-02-25,Winter,Sunny,,96
1407,Expense,Ambulance Call,-1122,2025-02-25,Summer,Windy,,40
1408,Revenue,Rental,100,2025-02-25,Summer,Rainy,7492,
1409,Expense,Staff Salary,-7122,2025-02-25,Summer,Rainy,,
1410,Revenue,Rental,90,2025-02-25,Summer,Rainy,9322,
1411,Revenue,Ticket Sale,4900,2025-02-25,Winter,Foggy,1867,
1412,Revenue,Ticket Sale,2100,2025-02-25,Summer,Windy,2163,
1413,Revenue,Rental,240,2025-02-25,Winter,Windy,4188,
1414,Revenue,Ticket Sale,4900,2025-02-25,Winter,Snowy,9109,
1415,Revenue,Ticket Sale,450,2025-02-25,Winter,Foggy,2542,
1416,Expense,Equipment Maintenance,-656,2025-02-25,Summer,Rainy,,
1417,Expense,Ambulance Call,-1815,2025-02-25,Summer,Sunny,,322
1418,Expense,Ambulance Call,-1646,2025-02-25,Winter,Foggy,,312
1419,Expense,Equipment Maintenance,-742,2025-02-25,Summer,Rainy,,
1420,Expense,Ambulance Call,-2092,2025-02-25,Winter,Snowy,,685
1421,Expense,Ambulance Call,-1522,2025-02-25,Winter,Snowy,,109
1422,Revenue,Ticket Sale,200,2025-02-25,Summer,Rainy,9583,
1423,Expense,Staff Salary,-8287,2025-02-25,Winter,Sunny,,
1424,Revenue,Ticket Sale,560,2025-02-25,Winter,Foggy,3760,
1425,Expense,Ambulance Call,-1377,2025-02-25,Winter,Sunny,,669
1426,Expense,Staff Salary,-4534,2025-02-25,Summer,Sunny,,
1427,Revenue,Rental,30,2025-02-25,Summer,Sunny,4088,
1428,Expense,Ambulance Call,-2316,2025-02-25,Winter,Snowy,,155
1429,Expense,Staff Salary,-5032,2025-02-25,Winter,Foggy,,
1430,Revenue,Rental,200,2025-02-25,Winter,Windy,9312,
1431,Expense,Staff Salary,-8500,2025-02-25,Summer,Sunny,,
1432,Expense,Ambulance Call,-1839,2025-02-25,Winter,Sunny,,501
1433,Revenue,Rental,280,2025-02-25,Winter,Foggy,9494,
1434,Revenue,Rental,30,2025-02-25,Winter,Windy,3543,
1435,Expense,Staff Salary,-7338,2025-02-25,Summer,Rainy,,
1436,Revenue,Ticket Sale,150,2025-02-25,Summer,Rainy,2072,
1437,Revenue,Rental,180,2025-02-25,Winter,Foggy,4923,
1438,Revenue,Ticket Sale,720,2025-02-25,Winter,Windy,6870,
1439,Expense,Staff Salary,-4546,2025-02-25,Summer,Windy,,
1440,Expense,Ambulance Call,-1630,2025-02-25,Winter,Sunny,,968
1441,Revenue,Rental,60,2025-02-25,Summer,Windy,5629,
1442,Revenue,Rental,40,2025-02-25,Winter,Windy,5799,
1443,Expense,Equipment Maintenance,-663,2025-02-25,Summer,Rainy,,
1444,Expense,Equipment Maintenance,-418,2025-02-25,Summer,Sunny,,
1445,Revenue,Ticket Sale,7000,2025-02-25,Winter,Windy,6267,
1446,Expense,Equipment Maintenance,-845,2025-02-25,Summer,Windy,,
1447,Expense,Ambulance Call,-2192,2025-02-25,Summer,Rainy,,86
1448,Revenue,Ticket Sale,4200,2025-02-25,Winter,Snowy,6031,
1449,Revenue,Ticket Sale,480,2025-02-25,Winter,Foggy,9753,
1450,Expense,Equipment Maintenance,-815,2025-02-25,Winter,Foggy,,
1451,Expense,Staff Salary,-6985,2025-02-25,Winter,Foggy,,
1452,Expense,Staff Salary,-4865,2025-02-25,Winter,Windy,,
1453,Revenue,Ticket Sale,480,2025-02-25,Winter,Foggy,4514,
1454,Revenue,Rental,50,2025-02-25,Summer,Sunny,6247,
1455,Revenue,Rental,120,2025-02-25,Winter,Windy,1255,
1456,Revenue,Ticket Sale,240,2025-02-25,Summer,Sunny,5758,
1457,Revenue,Rental,280,2025-02-25,Winter,Foggy,7388,
1458,Revenue,Ticket Sale,320,2025-02-25,Summer,Rainy,3554,
1459,Expense,Equipment Maintenance,-311,2025-02-25,Winter,Foggy,,
1460,Expense,Ambulance Call,-2104,2025-02-25,Summer,Sunny,,701
1461,Expense,Equipment Maintenance,-629,2025-02-25,Winter,Windy,,
1462,Revenue,Rental,60,2025-02-25,Summer,Rainy,8998,
1463,Revenue,Ticket Sale,800,2025-02-25,Winter,Windy,8358,
1464,Revenue,Ticket Sale,720,2025-02-25,Winter,Sunny,2888,
1465,Revenue,Rental,90,2025-02-25,Summer,Sunny,9797,
1466,Expense,Equipment Maintenance,-566,2025-02-25,Winter,Foggy,,
1467,Expense,Ambulance Call,-2470,2025-02-25,Summer,Windy,,492
1468,Revenue,Ticket Sale,160,2025-02-25,Summer,Sunny,7470,
1469,Revenue,Rental,60,2025-02-25,Winter,Windy,3082,
1470,Expense,Equipment Maintenance,-301,2025-02-25,Winter,Windy,,
1471,Revenue,Rental,180,2025-02-25,Winter,Sunny,1623,
1472,Revenue,Ticket Sale,350,2025-02-25,Winter,Sunny,4960,
1473,Revenue,Rental,50,2025-02-25,Summer,Rainy,8242,
1474,Expense,Ambulance Call,-1739,2025-02-25,Winter,Snowy,,68
1475,Expense,Ambulance Call,-1468,2025-02-25,Winter,Snowy,,443
1476,Expense,Equipment Maintenance,-511,2025-02-25,Winter,Foggy,,
1477,Expense,Equipment Maintenance,-411,2025-02-25,Winter,Sunny,,
1478,Expense,Ambulance Call,-2031,2025-02-25,Summer,Sunny,,932
1479,Revenue,Rental,270,2025-02-25,Winter,Snowy,4184,
1480,Expense,Equipment Maintenance,-776,2025-02-25,Summer,Sunny,,
1481,Expense,Staff Salary,-4873,2025-02-25,Winter,Snowy,,
1482,Revenue,Rental,30,2025-02-25,Summer,Windy,3348,
1483,Revenue,Ticket Sale,7000,2025-02-25,Winter,Sunny,7716,
1484,Expense,Ambulance Call,-1751,2025-02-25,Winter,Snowy,,645
1485,Revenue,Ticket Sale,800,2025-02-25,Winter,Snowy,4828,
1486,Expense,Staff Salary,-4853,2025-02-25,Summer,Sunny,,
1487,Expense,Staff Salary,-7732,2025-02-25,Winter,Windy,,
1488,Revenue,Ticket Sale,640,2025-02-25,Winter,Snowy,9938,
1489,Expense,Staff Salary,-5329,2025-02-25,Winter,Windy,,
1490,Expense,Staff Salary,-4477,2025-02-25,Summer,Rainy,,
1491,Revenue,Rental,90,2025-02-25,Summer,Rainy,9037,
1492,Expense,Equipment Maintenance,-319,2025-02-25,Summer,Windy,,
1493,Expense,Equipment Maintenance,-515,2025-02-25,Summer,Sunny,,
1494,Revenue,Rental,150,2025-02-25,Summer,Sunny,5699,
1495,Revenue,Rental,150,2025-02-25,Summer,Rainy,7030,
1496,Revenue,Rental,30,2025-02-25,Summer,Rainy,1697,
1497,Expense,Staff Salary,-8505,2025-02-25,Summer,Windy,,
1498,Revenue,Rental,280,2025-02-25,Winter,Windy,6782,
1499,Expense,Equipment Maintenance,-855,2025-02-25,Summer,Rainy,,
1500,Expense,Equipment Maintenance,-385,2025-02-25,Summer,Windy,,
1501,Expense,Equipment Maintenance,-855,2025-02-25,Summer,Rainy,,
1502,Expense,Ambulance Call,-2398,2025-02-25,Summer,Rainy,,685
1503,Revenue,Rental,40,2025-02-25,Winter,Snowy,4554,
1504,Expense,Staff Salary,-5680,2025-02-25,Winter,Snowy,,
1505,Expense,Staff Salary,-4241,2025-02-25,Summer,Rainy,,
1506,Expense,Ambulance Call,-2317,2025-02-25,Summer,Rainy,,408
1507,Expense,Equipment Maintenance,-862,2025-02-25,Summer,Sunny,,
1508,Expense,Ambulance Call,-1265,2025-02-25,Winter,Windy,,703
1509,Revenue,Rental,70,2025-02-25,Winter,Snowy,6532,
1510,Expense,Staff Salary,-4069,2025-02-25,Winter,Windy,,
1511,Expense,Equipment Maintenance,-356,2025-02-25,Summer,Sunny,,
1512,Expense,Equipment Maintenance,-681,2025-02-25,Winter,Snowy,,
1513,Expense,Staff Salary,-6086,2025-02-25,Winter,Foggy,,
1514,Expense,Staff Salary,-6007,2025-02-25,Winter,Windy,,
1515,Expense,Equipment Maintenance,-742,2025-02-25,Winter,Snowy,,
1516,Revenue,Rental,60,2025-02-25,Summer,Rainy,3139,
1517,Expense,Staff Salary,-6779,2025-02-25,Summer,Windy,,
1518,Revenue,Ticket Sale,400,2025-02-25,Winter,Sunny,2404,
1519,Expense,Ambulance Call,-1755,2025-02-25,Winter,Sunny,,152
1520,Revenue,Rental,100,2025-02-25,Summer,Rainy,3467,
1521,Expense,Ambulance Call,-1282,2025-02-25,Summer,Sunny,,568
1522,Expense,Ambulance Call,-1109,2025-02-25,Summer,Rainy,,309
1523,Revenue,Ticket Sale,160,2025-02-25,Summer,Rainy,3618,
1524,Revenue,Ticket Sale,5600,2025-02-25,Winter,Windy,9721,
1525,Expense,Staff Salary,-7865,2025-02-25,Summer,Sunny,,
1526,Expense,Ambulance Call,-1024,2025-02-25,Summer,Windy,,442
1527,Expense,Equipment Maintenance,-356,2025-02-25,Winter,Snowy,,
1528,Revenue,Rental,270,2025-02-25,Winter,Sunny,7241,
1529,Revenue,Rental,60,2025-02-25,Summer,Rainy,1326,
1530,Expense,Staff Salary,-4342,2025-02-25,Summer,Windy,,
1531,Revenue,Ticket Sale,6300,2025-02-25,Winter,Windy,9057,
1532,Revenue,Ticket Sale,320,2025-02-25,Summer,Rainy,7061,
1533,Expense,Staff Salary,-6623,2025-02-25,Winter,Snowy,,
1534,Expense,Equipment Maintenance,-754,2025-02-25,Summer,Windy,,
1535,Revenue,Rental,135,2025-02-25,Winter,Sunny,6254,
1536,Expense,Staff Salary,-8625,2025-02-25,Winter,Foggy,,
1537,Expense,Staff Salary,-6276,2025-02-25,Summer,Sunny,,
1538,Expense,Ambulance Call,-2249,2025-02-25,Summer,Sunny,,443
1539,Expense,Staff Salary,-4595,2025-02-25,Winter,Foggy,,
1540,Expense,Ambulance Call,-1434,2025-02-25,Winter,Windy,,295
1541,Expense,Ambulance Call,-1881,2025-02-25,Winter,Snowy,,470
1542,Expense,Ambulance Call,-2020,2025-02-25,Summer,Rainy,,64
1543,Expense,Equipment Maintenance,-701,2025-02-25,Summer,Windy,,
1544,Expense,Staff Salary,-6669,2025-02-25,Winter,Foggy,,
1545,Expense,Staff Salary,-6135,2025-02-25,Winter,Snowy,,
1546,Expense,Ambulance Call,-1583,2025-02-25,Winter,Sunny,,666
1547,Expense,Equipment Maintenance,-841,2025-02-25,Winter,Windy,,
1548,Expense,Ambulance Call,-1308,2025-02-25,Summer,Sunny,,650
1549,Expense,Staff Salary,-4342,2025-02-25,Summer,Rainy,,
